X,Y,numero_pessoas
351737,7396095,1
350796,7396027,1
351775,7395384,4
330113,7386591,1
330113,7386591,1
350746,7395276,10
350746,7395276,1
351641,7396095,1
351641,7396095,1
350891,7395313,1
350891,7395313,1
349865,7396296,1
349865,7396296,1
351317,7395877,1
351317,7395877,1
317364,7379107,1
333072,7395654,1
333072,7395654,1
351974,7395099,1
351974,7395099,1
351777,7394729,1
340539,7394952,1
340539,7394952,1
351792,7394650,4
351792,7394650,1
343748,7393580,2
343748,7393580,1
351641,7394540,1
351730,7394253,2
351730,7394253,1
350860,7395893,4
341370,7399141,1
341370,7399141,1
352254,7396827,1
353053,7401104,1
353053,7401104,1
351052,7395046,1
351052,7395046,1
351103,7395303,1
351103,7395303,1
351595,7395185,1
351595,7395185,1
352490,7394948,1
352490,7394948,1
351780,7395915,4
305096,7388598,1
305096,7388598,1
348264,7394898,1
348264,7394898,1
351718,7394988,1
352202,7394968,5
339716,7396127,1
352525,7394862,2
352525,7394862,1
351093,7395474,4
351451,7395188,1
351451,7395188,1
350606,7394389,4
350606,7394389,1
352023,7394264,4
335549,7392696,1
335549,7392696,1
351383,7394456,6
351383,7394456,1
351113,7395083,2
332593,7394705,1
332643,7394175,1
332643,7394175,1
351467,7395307,1
351467,7395307,1
351698,7395161,5
351698,7395161,1
351802,7394188,1
351802,7394188,1
351628,7395199,1
351628,7395199,1
340046,7399732,1
340046,7399732,1
351406,7394427,1
352049,7395329,4
348660,7395551,1
348660,7395551,1
349084,7394759,1
349084,7394759,1
351530,7395860,1
351530,7395860,1
352300,7394977,2
352300,7394977,1
345509,7393205,2
345509,7393205,1
351866,7395228,3
343407,7396583,1
343545,7381865,7
343545,7381865,1
336076,7393033,2
336076,7393033,1
351690,7395140,1
351690,7395140,1
352312,7394360,3
352312,7394360,1
352511,7394836,1
352511,7394836,1
329960,7396769,2
329960,7396769,1
351382,7395090,2
351382,7395090,1
351655,7395313,3
351655,7395313,1
351659,7395107,4
351659,7395107,1
332079,7394672,1
331830,7394489,1
331830,7394489,1
351905,7395614,1
351905,7395614,1
351500,7395433,4
351500,7395433,1
351151,7394677,2
351151,7394677,1
350955,7394786,1
352494,7395646,1
352494,7395646,1
351624,7395802,3
331027,7394194,2
331027,7394194,1
329733,7392815,1
329733,7392815,1
351609,7395777,1
351609,7395777,1
351535,7395875,6
351535,7395875,1
351523,7395678,1
351523,7395678,1
353788,7400350,1
353788,7400350,1
339738,7395883,1
339738,7395883,1
351494,7395862,3
351494,7395862,1
351734,7395627,4
352204,7395536,1
352204,7395536,1
351636,7395821,3
357383,7392517,2
357383,7392517,1
350458,7397539,9
350458,7397539,1
351272,7401391,1
351272,7401391,1
350213,7395997,1
350213,7395997,1
354673,7402783,1
354673,7402783,1
350273,7396911,1
350273,7396911,1
350473,7397326,4
350369,7397141,1
349853,7396073,3
349802,7396299,1
349802,7396299,1
337336,7396095,4
345280,7390145,1
345280,7390145,1
351141,7396284,2
351141,7396284,1
350973,7396480,2
350973,7396480,1
349591,7396528,3
349591,7396528,1
332433,7391987,2
332433,7391987,1
350870,7396305,3
350870,7396305,1
320258,7397201,1
320258,7397201,1
350617,7395439,3
350617,7395439,1
326014,7385588,3
326014,7385588,1
349478,7396215,1
349478,7396215,1
350353,7397508,2
350353,7397508,1
349577,7397033,1
349577,7397033,1
350319,7395980,8
344828,7396411,3
338225,7396213,2
338225,7396213,1
349882,7396508,4
349882,7396508,1
356210,7398230,1
354995,7397870,1
354995,7397870,1
350207,7397224,4
350207,7397224,1
350800,7396006,3
350800,7396006,1
352646,7395431,2
352646,7395431,1
349751,7396462,4
349751,7396462,1
350074,7396601,1
350074,7396601,1
350650,7397334,1
350626,7397202,2
350285,7396659,1
350285,7396659,1
351530,7395862,2
351530,7395862,1
350097,7396547,2
350340,7396362,1
350340,7396362,1
344436,7398187,1
344436,7398187,1
349910,7396636,4
349910,7396636,1
350140,7398089,4
350140,7398089,1
342386,7396412,3
342386,7396412,1
350591,7397514,5
350591,7397514,1
350566,7399490,4
350566,7399490,1
349957,7397155,1
349957,7397155,1
349610,7396167,8
349610,7396167,1
350058,7396324,3
350058,7396324,1
353483,7397524,1
353483,7397524,1
350907,7396669,3
352449,7385883,1
352449,7385883,1
349934,7396433,3
349934,7396433,1
349824,7396944,2
349824,7396944,1
350603,7396867,3
350603,7396867,1
350047,7396060,4
350047,7396060,1
350211,7396844,1
350211,7396844,1
350051,7396058,1
349558,7397124,1
349558,7397124,1
350926,7395980,4
350919,7395977,1
350919,7395977,1
351454,7396160,1
351454,7396160,1
352427,7393611,2
352427,7393611,1
350791,7397043,4
342341,7396416,4
352315,7399268,2
352315,7399268,1
350294,7396044,7
350294,7396044,1
352809,7401129,1
352809,7401129,1
349293,7396737,1
349293,7396737,1
350169,7396390,1
350169,7396390,1
350893,7396422,4
350893,7396422,1
332378,7383916,1
332378,7383916,1
350330,7396364,1
350330,7396364,1
349988,7396976,3
355711,7401009,2
355711,7401009,1
352080,7401425,4
352926,7401047,4
352926,7401047,1
349790,7396583,2
349790,7396583,1
350617,7396228,3
350617,7396228,1
351200,7396428,3
351467,7396480,2
351467,7396480,1
351420,7396431,2
351420,7396431,1
349694,7396805,4
333283,7394805,1
333283,7394805,1
333310,7394820,1
333310,7394820,1
349011,7397220,4
349011,7397220,1
351005,7396819,1
351005,7396819,1
349737,7396989,2
349737,7396989,1
346186,7397613,1
346186,7397613,1
350879,7396218,2
350879,7396218,1
350841,7396368,2
350841,7396368,1
351285,7396627,1
334370,7399679,1
334370,7399679,1
349831,7396795,1
350507,7396316,3
350507,7396316,1
332571,7395297,1
332571,7395297,1
332579,7395304,1
332579,7395304,1
350375,7397003,1
350375,7397003,1
332617,7393471,1
332617,7393471,1
350392,7396649,6
350392,7396649,1
352710,7400102,1
352710,7400102,1
350424,7397222,1
350379,7396522,3
354492,7395892,4
350392,7397162,3
350392,7397162,1
350522,7396444,7
350522,7396444,1
334593,7395211,1
334593,7395211,1
351057,7397049,1
351057,7397049,1
350307,7396983,2
350307,7396983,1
346406,7395266,2
346406,7395266,1
346775,7395627,2
349736,7396293,1
351077,7396706,2
351077,7396706,1
351521,7395945,1
351521,7395945,1
350790,7396126,1
350475,7397904,3
350475,7397904,1
350486,7397899,1
348714,7396006,1
348714,7396006,1
350559,7397781,5
350559,7397781,1
351295,7398003,5
351295,7398003,1
329671,7388433,1
355624,7395600,1
355624,7395600,1
349557,7398095,2
332193,7393337,1
332193,7393337,1
350062,7397813,4
350062,7397813,1
350101,7398005,2
350101,7398005,1
350492,7397719,4
350393,7397505,1
334279,7391386,1
334279,7391386,1
334292,7391463,1
334292,7391463,1
349420,7397961,3
349420,7397961,1
331086,7394244,1
331086,7394244,1
350260,7397773,2
350296,7397870,1
350296,7397870,1
332091,7394943,1
332091,7394943,1
350159,7397575,6
350159,7397575,1
353226,7400955,1
353226,7400955,1
331422,7399794,1
331422,7399794,1
339194,7396321,1
339194,7396321,1
339196,7396254,1
339196,7396254,1
350255,7397517,1
350255,7397517,1
350701,7397929,1
350701,7397929,1
336606,7399630,1
336606,7399630,1
349769,7397847,4
349565,7397098,1
349565,7397098,1
349552,7398210,1
351475,7396380,1
351475,7396380,1
350218,7397800,1
342107,7395654,1
342107,7395654,1
349718,7398117,1
349718,7398117,1
350191,7398550,2
350191,7398550,1
350590,7398659,1
350590,7398659,1
349717,7398077,2
342673,7392949,1
342673,7392949,1
350014,7398109,3
350014,7398109,1
349538,7396377,1
349538,7396377,1
329437,7395633,1
329437,7395633,1
349843,7398005,4
349843,7398005,1
350429,7398286,3
350429,7398286,1
350593,7398650,1
350593,7398650,1
350802,7398159,1
350802,7398159,1
350067,7398001,4
350067,7398001,1
348477,7395838,1
350024,7398126,2
350024,7398126,1
352760,7401132,1
352760,7401132,1
347854,7399631,1
347854,7399631,1
350665,7398177,2
359077,7400866,1
359077,7400866,1
349517,7397358,15
349914,7398364,1
349914,7398364,1
349575,7397715,2
332311,7395055,1
332311,7395055,1
330185,7394450,1
330185,7394450,1
352299,7394126,3
352299,7394126,1
328647,7391265,1
328647,7391265,1
349487,7397938,5
349387,7398095,4
349387,7398095,1
349000,7396889,6
349000,7396889,1
349204,7398331,2
349204,7398331,1
350259,7397704,1
349295,7398498,3
354545,7397707,2
354545,7397707,1
349475,7396341,2
349475,7396341,1
349880,7397374,6
343719,7402409,1
343719,7402409,1
334866,7396405,1
334866,7396405,1
349771,7397837,3
349771,7397837,1
349756,7397805,1
349756,7397805,1
350946,7397538,1
350946,7397538,1
350434,7397908,2
350434,7397908,1
347559,7395626,1
347559,7395626,1
350575,7397914,1
350575,7397914,1
351452,7396101,2
351452,7396101,1
349894,7397545,1
350106,7397804,6
349526,7397322,3
349526,7397322,1
343376,7397722,1
343376,7397722,1
349866,7397785,5
328213,7399547,1
328213,7399547,1
328248,7399609,1
328248,7399609,1
350735,7398203,3
350735,7398203,1
350067,7398180,3
339605,7393211,1
339605,7393211,1
350007,7397358,3
350007,7397358,1
349422,7397832,1
349422,7397832,1
349730,7397569,2
349730,7397569,1
350613,7398116,2
350613,7398116,1
350245,7397747,3
350245,7397747,1
351482,7396206,3
350633,7396598,1
350633,7396598,1
350325,7398123,2
350325,7398123,1
350228,7398397,1
350228,7398397,1
350516,7398418,4
350516,7398418,1
337803,7391502,1
337803,7391502,1
350684,7398500,4
350684,7398500,1
350118,7397645,4
350118,7397645,1
328980,7389811,2
328980,7389811,1
328963,7389824,1
328963,7389824,1
351265,7398068,1
351265,7398068,1
349618,7397559,2
349618,7397559,1
348810,7397725,1
348810,7397725,1
350060,7397652,4
350060,7397652,1
348246,7398837,1
348246,7398837,1
345821,7399497,1
345821,7399497,1
337392,7394057,1
349667,7397367,3
349667,7397367,1
340250,7396824,2
340250,7396824,1
350961,7398052,13
332814,7396535,1
332814,7396535,1
351329,7398091,8
351329,7398091,1
351931,7396870,1
351931,7396870,1
352266,7395419,1
352266,7395419,1
350723,7397723,3
332501,7395420,1
332501,7395420,1
350760,7399174,1
350760,7399174,1
350997,7397229,3
350997,7397229,1
350923,7397873,7
350923,7397873,1
341920,7397537,1
341920,7397537,1
350894,7398196,3
350894,7398196,1
350828,7398219,4
359355,7402162,4
359355,7402162,1
350048,7397986,1
350048,7397986,1
351173,7397242,3
351173,7397242,1
351130,7397150,2
351130,7397150,1
350933,7397300,2
350933,7397300,1
350983,7398168,4
338331,7397649,1
338331,7397649,1
351297,7398391,1
351264,7398402,1
351264,7398402,1
351288,7398535,2
351288,7398535,1
351024,7398643,3
351024,7398643,1
335709,7395831,1
335709,7395831,1
350820,7398471,1
350820,7398471,1
350871,7398413,1
350871,7398413,1
350792,7398390,2
347482,7399400,1
347482,7399400,1
351172,7397706,3
342047,7389665,1
342047,7389665,1
351166,7397621,1
351166,7397621,1
350894,7397259,4
350894,7397259,1
333353,7394645,1
333353,7394645,1
350742,7398195,1
350742,7398195,1
350705,7397657,4
350705,7397657,1
339964,7395989,1
339964,7395989,1
350492,7397340,2
350492,7397340,1
340624,7396315,1
340624,7396315,1
350615,7397781,6
350615,7397781,1
350281,7396873,1
350281,7396873,1
351134,7397994,2
339418,7390279,2
339418,7390279,1
350193,7396378,1
351424,7396123,1
350999,7397206,4
350999,7397206,1
350891,7397264,2
350891,7397264,1
342976,7398338,1
342976,7398338,1
350482,7397327,1
350482,7397327,1
351116,7398101,7
351116,7398101,1
350485,7397336,2
350485,7397336,1
337662,7393297,4
337662,7393297,1
350945,7397530,1
350945,7397530,1
351183,7398099,5
351708,7398774,1
351708,7398774,1
351065,7397966,3
338312,7396314,1
338312,7396314,1
332586,7395357,2
332586,7395357,1
329214,7387435,1
329214,7387435,1
330030,7391844,1
330030,7391844,1
350718,7397714,3
350718,7397714,1
350938,7397780,1
350938,7397780,1
351329,7396836,3
351329,7396836,1
350685,7398390,2
350685,7398390,1
351209,7396987,2
350324,7389575,1
350324,7389575,1
350878,7398243,3
350878,7398243,1
351673,7395310,2
351673,7395310,1
353137,7401215,1
353137,7401215,1
351186,7398226,1
351186,7398226,1
351122,7397852,2
351122,7397852,1
351393,7396143,1
351393,7396143,1
350919,7398398,1
350919,7398398,1
350932,7397593,4
350946,7397568,2
350946,7397568,1
351332,7395769,2
351332,7395769,1
351024,7398589,4
351024,7398589,1
332861,7389061,3
332861,7389061,1
351237,7398478,4
351237,7398478,1
350985,7397932,1
351218,7396864,5
357726,7391698,1
357726,7391698,1
352218,7396027,2
352218,7396027,1
351123,7396882,1
351123,7396882,1
351310,7396727,2
351310,7396727,1
351247,7397447,2
316332,7390782,1
316332,7390782,1
331193,7396252,2
331193,7396252,1
352481,7397860,2
357423,7344641,3
325372,7396917,1
325372,7396917,1
351773,7398377,5
351773,7398377,1
348727,7395587,1
351724,7398498,5
351724,7398498,1
326333,7392505,1
326333,7392505,1
352505,7398721,5
352505,7398721,1
355031,7399092,1
355031,7399092,1
350795,7400066,1
350795,7400066,1
350543,7399641,1
350543,7399641,1
330700,7393858,1
330700,7393858,1
352452,7397648,5
352452,7397648,1
333434,7390714,1
333434,7390714,1
352502,7396976,2
352502,7396976,1
352970,7398761,1
352245,7397800,1
352569,7398188,1
352569,7398188,1
351959,7398724,3
351959,7398724,1
338996,7390604,2
338996,7390604,1
328715,7378797,1
328715,7378797,1
351816,7398026,5
350498,7397330,4
352384,7393208,4
352384,7393208,1
350649,7398332,1
352203,7398438,2
352203,7398438,1
333085,7392441,1
333085,7392441,1
351930,7397976,3
349683,7398223,1
349683,7398223,1
351865,7398346,1
351865,7398346,1
351905,7398394,2
351905,7398394,1
351960,7397960,3
351960,7397960,1
317100,7389740,1
317100,7389740,1
352161,7395917,1
352981,7398839,4
352981,7398839,1
352129,7397189,3
352129,7397189,1
327357,7391040,1
352444,7397456,4
329161,7399101,1
329161,7399101,1
352358,7397633,1
352358,7397633,1
351482,7397362,1
351482,7397362,1
351952,7398359,3
332407,7395481,1
332407,7395481,1
351871,7397893,4
351871,7397893,1
333695,7394661,1
348820,7391995,1
348820,7391995,1
352563,7398633,2
334237,7399553,1
334237,7399553,1
351947,7397792,3
351947,7397792,1
352354,7398562,2
352354,7398562,1
352173,7399954,1
352173,7399954,1
352068,7398478,1
352068,7398478,1
351920,7398640,1
351871,7397469,3
351871,7397469,1
351703,7397447,4
351703,7397447,1
351528,7398504,2
351528,7398504,1
350159,7398434,1
350159,7398434,1
352552,7398880,2
352552,7398880,1
352578,7398191,5
352571,7398917,1
352571,7398917,1
351517,7398431,2
357753,7391678,3
357753,7391678,1
351212,7400463,1
351661,7401452,1
352417,7397960,3
355626,7401009,3
355626,7401009,1
348149,7394506,1
348149,7394506,1
351688,7397766,6
351688,7397766,1
355298,7391577,4
355298,7391577,1
351822,7398236,2
330412,7397608,1
330412,7397608,1
352130,7398666,3
352130,7398666,1
351881,7398769,2
351881,7398769,1
351941,7398146,1
351941,7398146,1
338005,7395140,1
338005,7395140,1
352103,7398014,4
352103,7398014,1
340634,7395838,2
340634,7395838,1
351586,7398246,3
345887,7397244,1
345887,7397244,1
351549,7396602,2
351549,7396602,1
332695,7392841,4
332695,7392841,1
352721,7399719,1
352721,7399719,1
351434,7398324,2
351434,7398324,1
352108,7397044,2
352108,7397044,1
351966,7398460,2
351966,7398460,1
352498,7398778,3
330840,7397041,1
330840,7397041,1
352238,7398248,2
342379,7396165,1
342379,7396165,1
351682,7398022,2
351682,7398022,1
351882,7398235,1
351882,7398235,1
351485,7397743,1
351509,7397745,1
351509,7397745,1
352199,7397783,1
352199,7397783,1
351539,7397620,2
332258,7383178,2
332258,7383178,1
351976,7397600,2
351976,7397600,1
351746,7397261,2
351746,7397261,1
352135,7397454,3
352028,7397712,1
353743,7400616,1
353743,7400616,1
351347,7397418,3
351347,7397418,1
350690,7395937,1
350690,7395937,1
352676,7399563,1
352676,7399563,1
351593,7397209,2
351832,7395570,1
351832,7395570,1
351672,7397349,3
335931,7395716,2
335931,7395716,1
341821,7394857,1
341821,7394857,1
351839,7396821,3
351839,7396821,1
351910,7397182,1
351475,7396998,5
351475,7396998,1
351734,7397015,2
351734,7397015,1
351584,7396732,1
351339,7395986,1
351339,7395986,1
351385,7395896,1
351385,7395896,1
351531,7397083,2
351531,7397083,1
351389,7396423,2
351389,7396423,1
351433,7397096,3
339455,7394606,1
339455,7394606,1
351528,7397104,2
351528,7397104,1
351420,7397124,2
351420,7397124,1
351542,7397109,2
351542,7397109,1
349611,7396833,1
349611,7396833,1
351521,7397101,1
351521,7397101,1
353927,7398440,1
353927,7398440,1
352869,7397631,3
358927,7396201,1
358927,7396201,1
349320,7395876,1
349320,7395876,1
352845,7397892,11
353402,7397709,11
353402,7397709,1
353753,7397764,1
353753,7397764,1
330825,7396786,1
330825,7396786,1
356525,7395553,1
353734,7398763,2
353734,7398763,1
353772,7396842,1
353772,7396842,1
353237,7397695,2
353237,7397695,1
353445,7397961,3
345690,7393023,1
345690,7393023,1
352688,7397729,10
363626,7408115,3
363626,7408115,1
353474,7398183,1
353474,7398183,1
351496,7396543,1
353462,7397679,2
353462,7397679,1
353882,7402077,1
353882,7402077,1
352980,7401319,2
352797,7401388,1
352797,7401388,1
341283,7371891,1
341283,7371891,1
352017,7392166,4
352017,7392166,1
342231,7396386,1
342231,7396386,1
353311,7398802,4
353311,7398802,1
355408,7395701,55
340956,7396166,2
339376,7396217,1
339376,7396217,1
359639,7396870,1
359639,7396870,1
328562,7388726,1
328562,7388726,1
353110,7397726,4
353110,7397726,1
357017,7400075,2
357017,7400075,1
353259,7397367,2
353259,7397367,1
345943,7398198,1
345943,7398198,1
352664,7398303,4
352664,7398303,1
334758,7395888,2
334758,7395888,1
332812,7395743,1
332812,7395743,1
352796,7398477,4
352796,7398477,1
353140,7398783,3
353140,7398783,1
353972,7398475,2
353972,7398475,1
352819,7401201,1
352819,7401201,1
353068,7398237,2
353068,7398237,1
353379,7397975,2
353379,7397975,1
362500,7403840,1
362500,7403840,1
353343,7397751,2
353343,7397751,1
360687,7391990,1
360687,7391990,1
353050,7398772,9
353050,7398772,1
353103,7398454,2
353103,7398454,1
352265,7399468,2
352265,7399468,1
353721,7396639,2
353721,7396639,1
353095,7398253,3
353095,7398253,1
352490,7397865,2
352490,7397865,1
353355,7397706,2
353355,7397706,1
350503,7398672,1
350503,7398672,1
352771,7398621,2
352771,7398621,1
352251,7398216,1
352251,7398216,1
354863,7402705,1
354863,7402705,1
353795,7398441,1
353795,7398441,1
346776,7398812,1
353018,7399064,3
352706,7401107,1
352706,7401107,1
353356,7398925,2
353356,7398925,1
353686,7398201,3
353686,7398201,1
352848,7397874,1
353256,7399032,5
345385,7395688,1
353703,7399399,7
353703,7399399,1
352471,7398994,1
334572,7395202,1
334572,7395202,1
351578,7398719,1
351578,7398719,1
353149,7398965,3
340143,7397187,1
340143,7397187,1
352048,7394697,1
333366,7390936,1
333366,7390936,1
353276,7399039,6
331979,7389740,2
331979,7389740,1
354155,7399190,3
354155,7399190,1
352501,7401335,1
352501,7401335,1
353304,7399100,3
352853,7399145,1
348675,7395641,2
352821,7398745,5
352821,7398745,1
347043,7392216,1
347043,7392216,1
351554,7398160,1
351554,7398160,1
352645,7397596,3
352645,7397596,1
352527,7396992,1
352527,7396992,1
353514,7397729,1
353514,7397729,1
352059,7398273,1
352059,7398273,1
353931,7398112,1
353931,7398112,1
355363,7397212,1
355363,7397212,1
352794,7398742,3
352794,7398742,1
353497,7397717,4
353497,7397717,1
333522,7390184,1
333522,7390184,1
353940,7397523,1
353940,7397523,1
310917,7397026,4
310917,7397026,1
352901,7397691,2
352901,7397691,1
348820,7392084,1
348820,7392084,1
352056,7396269,1
352056,7396269,1
352807,7398156,5
352807,7398156,1
352438,7401390,2
352438,7401390,1
353229,7399049,1
333159,7395133,1
353585,7398481,2
353585,7398481,1
352871,7398349,4
352871,7398349,1
341793,7400664,1
341793,7400664,1
352236,7400952,2
352236,7400952,1
353926,7398593,4
353588,7399161,3
353588,7399161,1
352763,7398945,3
352763,7398945,1
350437,7393890,1
350437,7393890,1
353402,7398093,1
334940,7395616,1
334940,7395616,1
352908,7398126,2
352908,7398126,1
352910,7397682,1
339061,7393249,1
339061,7393249,1
353891,7397897,4
353891,7397897,1
328735,7380581,15
328735,7380581,1
351510,7396094,1
351510,7396094,1
353078,7398590,1
353538,7398937,4
353538,7398937,1
338374,7392660,1
338374,7392660,1
354299,7398991,1
354299,7398991,1
353896,7398073,3
353896,7398073,1
355241,7397950,1
355241,7397950,1
353747,7397638,5
346601,7396917,1
346601,7396917,1
341304,7402281,1
341304,7402281,1
353288,7397836,4
353288,7397836,1
353394,7397883,1
353394,7397883,1
335801,7396154,1
352530,7396995,3
352530,7396995,1
353209,7399091,4
353209,7399091,1
352757,7403595,1
352757,7403595,1
353524,7398791,1
353354,7398582,2
353359,7398593,2
353359,7398593,1
353298,7399137,1
336808,7391468,1
346762,7406895,1
346762,7406895,1
352918,7397964,4
352918,7397964,1
341925,7395225,1
341925,7395225,1
353162,7398263,2
353162,7398263,1
353017,7397915,3
353304,7397926,1
353304,7397926,1
353301,7397925,1
353301,7397925,1
353289,7397942,1
353289,7397942,1
352033,7401596,3
352033,7401596,1
352391,7401517,3
334039,7394317,1
334039,7394317,1
352135,7401697,3
352135,7401697,1
339344,7396673,1
339344,7396673,1
351882,7401141,3
351882,7401141,1
352749,7401049,3
352749,7401049,1
352271,7400128,3
352271,7400128,1
352348,7401369,1
352348,7401369,1
330411,7396239,1
330411,7396239,1
352405,7400738,2
352405,7400738,1
328384,7397311,1
328384,7397311,1
329040,7397125,2
329040,7397125,1
352691,7399963,2
352691,7399963,1
340336,7395557,2
340336,7395557,1
352177,7400736,4
352177,7400736,1
358703,7402610,1
358703,7402610,1
352606,7400728,3
352606,7400728,1
339365,7395274,2
339365,7395274,1
353050,7400941,1
353050,7400941,1
351794,7400594,4
351794,7400594,1
340138,7395328,1
340138,7395328,1
352096,7389097,2
352096,7389097,1
351496,7389706,1
351496,7389706,1
352129,7400985,4
350844,7403362,2
350844,7403362,1
352925,7401013,3
352925,7401013,1
367750,7395479,1
367750,7395479,1
363950,7397690,13
363950,7397690,1
352403,7400632,2
352403,7400632,1
352531,7400383,3
352531,7400383,1
352442,7386807,1
352442,7386807,1
349363,7387838,13
352434,7386637,1
352434,7386637,1
352854,7399897,2
352854,7399897,1
352389,7401671,4
337033,7394635,1
337033,7394635,1
352346,7401656,11
352205,7401599,1
330409,7389407,1
341199,7396101,1
341199,7396101,1
351640,7401471,1
352045,7401425,2
352045,7401425,1
352197,7401692,2
352197,7401692,1
352804,7401153,2
352804,7401153,1
351907,7401643,2
352196,7401596,1
352196,7401596,1
351996,7401589,5
351996,7401589,1
352018,7401575,1
352018,7401575,1
326631,7376374,1
326631,7376374,1
352367,7399805,4
352367,7399805,1
335877,7395892,1
335877,7395892,1
335454,7402852,1
335454,7402852,1
343958,7390153,1
343958,7390153,1
339029,7396025,1
339029,7396025,1
352580,7399592,5
352580,7399592,1
352845,7400092,3
349546,7399535,2
349546,7399535,1
358334,7398424,1
358334,7398424,1
349554,7399634,1
349554,7399634,1
352740,7399656,3
352740,7399656,1
354299,7399892,1
354299,7399892,1
351682,7400904,1
351682,7400904,1
352347,7400596,1
332701,7395439,1
332701,7395439,1
351510,7400803,2
351520,7400796,1
351520,7400796,1
352161,7401550,1
341515,7401220,1
360196,7401271,1
360196,7401271,1
352909,7399738,1
352909,7399738,1
352406,7400896,1
352406,7400896,1
353212,7400302,1
353212,7400302,1
352119,7400736,3
352119,7400736,1
339493,7395307,1
339493,7395307,1
352342,7400250,4
352748,7401052,2
352748,7401052,1
352043,7400799,4
345894,7398199,1
345894,7398199,1
327723,7387804,1
352155,7400229,2
352155,7400229,1
352332,7401051,2
349844,7400771,1
349844,7400771,1
311091,7400390,1
311091,7400390,1
352860,7400070,2
352860,7400070,1
352571,7400441,1
352571,7400441,1
352025,7400969,2
352025,7400969,1
352251,7400021,4
352251,7400021,1
353041,7400943,2
353041,7400943,1
352939,7400408,6
352939,7400408,1
348841,7401158,1
348841,7401158,1
348739,7401100,1
348739,7401100,1
329345,7393065,1
329345,7393065,1
352380,7399719,2
352380,7399719,1
352202,7400333,3
352202,7400333,1
339656,7395527,3
339656,7395527,1
339695,7395553,1
339695,7395553,1
352867,7400245,7
331969,7396578,4
331969,7396578,1
352455,7400459,3
352455,7400459,1
332987,7393802,1
332987,7393802,1
352961,7399925,3
352961,7399925,1
352585,7400241,3
352585,7400241,1
352731,7400220,1
352731,7400220,1
353371,7400845,1
353371,7400845,1
352838,7400022,5
366249,7395559,1
366249,7395559,1
352962,7398773,1
354469,7398563,2
354469,7398563,1
352376,7399407,1
352376,7399407,1
348601,7405330,1
348601,7405330,1
356396,7398516,1
356396,7398516,1
352165,7401050,4
350460,7400637,1
350460,7400637,1
340328,7394910,1
340328,7394910,1
340374,7394902,1
340374,7394902,1
352011,7401052,2
358236,7401230,1
358236,7401230,1
362702,7403575,6
362702,7403575,1
352356,7401006,7
352560,7401158,1
352560,7401158,1
352423,7401213,4
352423,7401213,1
351738,7401331,1
351738,7401331,1
353716,7399422,2
353716,7399422,1
353578,7399464,4
354400,7408803,2
354400,7408803,1
353139,7395017,1
353139,7395017,1
353561,7399623,1
353561,7399623,1
353641,7399418,7
349402,7404367,1
353382,7400611,1
353382,7400611,1
353940,7399457,1
353940,7399457,1
353555,7401017,4
331556,7391711,1
331556,7391711,1
353743,7401821,3
353743,7401821,1
379434,7399233,1
379434,7399233,1
353397,7399135,2
335842,7396041,1
335842,7396041,1
335785,7396146,1
335785,7396146,1
327345,7392422,1
327345,7392422,1
353725,7400082,4
350735,7403952,2
350735,7403952,1
353784,7400703,1
351478,7395744,2
351478,7395744,1
353971,7400133,3
349295,7398489,1
353737,7398761,1
353737,7398761,1
353575,7400119,2
353575,7400119,1
353499,7400124,3
353499,7400124,1
353241,7400354,2
354476,7401014,1
354476,7401014,1
353182,7400816,1
353182,7400816,1
353811,7400745,1
353811,7400745,1
353628,7399672,2
331587,7394979,1
331587,7394979,1
353648,7399851,3
353564,7399594,5
353564,7399594,1
332297,7395467,1
332297,7395467,1
332848,7395930,1
332848,7395930,1
353876,7399745,4
353876,7399745,1
357315,7389408,2
357315,7389408,1
327747,7391838,1
327747,7391838,1
353472,7399537,3
353472,7399537,1
339489,7395284,1
339489,7395284,1
353733,7400367,5
334134,7391526,1
334134,7391526,1
353999,7400544,2
353999,7400544,1
349366,7404393,1
349366,7404393,1
353516,7399743,1
357284,7399466,2
357284,7399466,1
353588,7399510,2
353588,7399510,1
353705,7399142,3
335426,7396120,1
335426,7396120,1
335391,7396122,1
335391,7396122,1
353511,7400354,1
353511,7400354,1
353953,7401035,2
353953,7401035,1
305834,7396604,1
304260,7388341,4
353376,7401187,2
353376,7401187,1
354100,7399996,1
354100,7399996,1
353201,7401342,3
353201,7401342,1
353404,7400455,2
356642,7405656,1
356642,7405656,1
341301,7403056,1
341301,7403056,1
354067,7400602,2
354006,7400316,1
347895,7399181,1
347895,7399181,1
353203,7399934,5
353203,7399934,1
353006,7400217,3
353006,7400217,1
339318,7395250,3
339318,7395250,1
356987,7389468,1
355324,7391147,1
355324,7391147,1
353239,7401183,1
352850,7401213,2
352850,7401213,1
353403,7399300,3
353403,7399300,1
337810,7395386,1
353097,7399457,3
353407,7399633,1
353407,7399633,1
353617,7399941,1
353617,7399941,1
353983,7401076,3
353983,7401076,1
353876,7400862,1
354038,7401036,1
353590,7400693,1
353590,7400693,1
353342,7401807,1
353265,7400196,2
353265,7400196,1
353044,7400960,1
353044,7400960,1
353387,7400702,1
353622,7400345,1
353622,7400345,1
352435,7401402,1
352435,7401402,1
353711,7399686,2
331046,7393681,2
331046,7393681,1
353695,7399800,3
353695,7399800,1
353751,7399433,3
353751,7399433,1
