X,Y,numero_pessoas
345538,7397765,1
346117,7397846,1
346117,7397846,1
333648,7396688,2
345347,7397909,2
345347,7397909,1
345170,7397423,1
333188,7385445,1
345163,7398111,1
345163,7398111,1
344519,7397150,1
356524,7410851,1
344307,7397637,3
344432,7395772,1
344907,7398180,1
345297,7397566,1
346655,7397360,4
344349,7397757,2
344349,7397757,1
341317,7392945,1
343499,7396357,1
344084,7396906,2
334103,7397227,1
345611,7397745,1
345115,7397892,1
345115,7397892,1
344825,7396919,1
344595,7397395,1
341406,7398336,1
344714,7397554,3
333171,7393183,7
343477,7398293,1
327092,7393229,1
327092,7393229,1
344513,7397131,1
344140,7397013,1
344140,7397013,1
345049,7397674,3
345048,7397582,1
328080,7392676,1
345773,7397460,4
342095,7397851,1
349363,7398059,4
346946,7397201,3
345103,7397333,1
345103,7397333,1
344529,7397339,1
345504,7397789,3
334441,7395285,1
336044,7394866,1
341813,7397406,1
345083,7398176,1
345001,7397809,4
345481,7397336,1
345481,7397336,1
345507,7398249,1
344998,7398324,2
344998,7398324,1
343569,7398080,1
344440,7397793,1
352980,7400713,7
344877,7397490,2
333678,7396321,1
332292,7395312,1
344408,7397612,1
344674,7398008,1
344885,7397495,1
343806,7397880,1
345493,7397751,1
345493,7397751,1
342024,7397723,1
345343,7397468,1
344112,7397884,1
344803,7397988,1
348354,7395981,1
347992,7397099,6
348283,7397409,5
348283,7397409,1
355267,7395757,1
347979,7397176,4
347979,7397176,1
347885,7393590,1
347827,7396723,3
347827,7396723,1
347410,7397566,3
334658,7396597,1
346429,7398656,1
347333,7397632,1
339039,7393707,2
346723,7397964,1
346921,7397846,1
346572,7397234,1
347534,7397353,4
344211,7397379,2
343996,7397374,1
344146,7396348,1
344205,7397359,1
344205,7397359,1
331970,7382631,1
346910,7396908,2
341879,7395377,3
347412,7397698,1
346936,7397028,2
347144,7397807,3
347144,7397807,1
347343,7396676,1
335135,7395391,2
347327,7397202,1
347327,7397202,1
346471,7397486,2
349370,7400707,1
346535,7397753,1
325224,7398097,2
347280,7397082,2
347247,7397289,1
346719,7396914,5
347208,7397917,3
347257,7398204,1
347257,7398204,1
330074,7389832,1
347672,7397562,3
346952,7398122,1
347740,7397971,1
345796,7397543,1
346712,7397250,3
346988,7397274,2
346988,7397274,1
343688,7382873,14
347366,7396776,3
346713,7397036,1
347186,7397420,1
347624,7397172,1
347484,7396708,1
346201,7397982,1
346889,7397481,1
346589,7397665,1
346612,7397468,1
346876,7397549,2
346866,7397030,1
346866,7397030,1
346206,7397712,1
347082,7397896,1
346453,7397943,2
347483,7400386,1
342806,7395057,5
347319,7397648,1
347319,7397648,1
347458,7397121,1
346917,7397716,1
331715,7395038,1
346399,7397769,2
346399,7397769,1
346898,7397390,1
346898,7397390,1
335132,7393811,1
335132,7393811,1
347755,7396719,4
347858,7396808,3
347858,7396808,1
346128,7397992,2
329135,7398089,3
346604,7397207,1
346604,7397207,1
335664,7395932,1
346283,7397427,3
346283,7397427,1
335892,7395875,1
347283,7397087,1
347923,7396983,1
347923,7396983,1
347509,7396759,1
347103,7397738,1
331565,7393425,1
340430,7394682,1
347079,7396800,1
327344,7394372,2
346834,7397069,1
346303,7397728,2
322408,7388111,1
329873,7394143,1
347797,7397226,5
346853,7397761,1
347064,7397198,2
347064,7397198,1
330495,7394007,2
339599,7398972,1
346228,7397751,7
340543,7395928,1
345903,7397678,2
340334,7395530,1
346740,7400037,1
347151,7400202,2
347585,7396917,1
347526,7399449,1
346422,7401216,2
323284,7390588,1
332547,7390985,2
346061,7400797,1
335672,7391648,3
346529,7399971,1
344697,7400060,2
345839,7399395,4
347394,7399767,7
347394,7399767,1
346989,7399790,5
346906,7400094,6
330438,7392094,1
347565,7400977,2
347565,7400977,1
336525,7393261,1
347010,7400566,3
346204,7397609,1
347316,7400501,3
346953,7395118,3
346759,7400693,5
346873,7400413,1
346895,7400384,4
346416,7399446,1
346250,7399616,1
346485,7399646,4
340113,7387362,1
334397,7387928,1
335001,7387720,1
339914,7398170,1
346581,7398960,1
345755,7399329,2
345853,7397696,1
339313,7396445,2
346838,7401287,1
346838,7401287,1
347225,7400474,12
346767,7400663,4
347156,7400857,4
345378,7399392,1
329546,7399007,1
345640,7399692,5
345673,7398986,4
345673,7398986,1
346548,7398592,2
335668,7396068,1
346386,7401004,3
344692,7400404,1
336228,7390511,1
339823,7403700,1
346750,7401070,4
346264,7400654,4
347133,7401256,1
347593,7400398,2
346590,7400168,1
346590,7400168,1
348688,7400436,1
346473,7400687,1
346473,7400687,1
326694,7387380,1
347140,7399972,1
338420,7406082,1
346352,7399704,2
346360,7399716,1
346360,7399716,1
346044,7400908,3
346637,7400858,1
346192,7400490,4
346548,7398602,1
346721,7401082,4
335589,7396347,1
347381,7399765,4
346200,7400946,1
348691,7389110,1
346729,7401084,1
346464,7399815,3
346663,7399784,1
346663,7399784,1
358446,7398090,6
345448,7399385,2
344135,7396099,1
349193,7404025,1
347013,7399615,2
347013,7399615,1
340510,7380615,1
343681,7382356,1
346389,7401138,2
346389,7401138,1
346295,7394517,1
352327,7396481,5
340477,7396882,1
346695,7401244,2
341000,7393621,1
346507,7401393,1
346388,7400439,4
346388,7400439,1
347215,7399882,1
347450,7402634,1
331624,7395874,1
325384,7398648,1
348412,7397404,3
346944,7400064,3
352056,7394850,1
341258,7380708,1
335606,7390030,2
346599,7399643,4
346385,7399950,2
346406,7401070,1
346406,7401070,1
346505,7401811,5
346904,7400509,1
336353,7389087,1
346059,7400799,4
346302,7399982,1
346454,7400799,5
346454,7400799,1
337908,7395636,1
348003,7399507,2
347032,7399831,2
347635,7399482,1
354266,7401368,1
347125,7399894,1
347125,7399894,1
343244,7396921,1
346757,7399445,2
339318,7395182,1
347391,7400244,2
346087,7399482,1
349297,7404997,1
346468,7401418,3
332992,7393715,1
340748,7396258,1
334415,7395718,1
346292,7400059,3
346292,7400059,1
346036,7400608,1
346160,7400540,1
330839,7384766,1
346991,7400396,4
346991,7400396,1
346631,7400313,1
346631,7400313,1
342116,7401083,2
341993,7400919,2
345426,7399953,1
346240,7400214,3
341650,7397357,3
331067,7396862,1
345530,7400358,1
330780,7394101,1
345946,7399835,3
334674,7395468,7
344963,7399717,3
343487,7399511,1
346176,7400156,1
345417,7399640,1
344705,7400043,6
345029,7399394,2
345029,7399394,1
345133,7400231,1
345729,7400251,2
345729,7400251,1
337604,7395031,1
345102,7399685,2
345941,7400123,2
345941,7400123,1
345850,7400312,1
345850,7400312,1
345868,7400262,1
344121,7397084,7
344986,7399171,4
344970,7399125,3
344970,7399125,1
341769,7397363,3
345405,7399151,2
344898,7398698,2
341973,7396956,2
343258,7404088,2
345730,7400739,3
345730,7400739,1
333149,7389143,1
345493,7400273,1
345399,7400260,1
345399,7400260,1
343807,7397900,1
344950,7400291,3
344950,7400291,1
332403,7395572,2
345106,7399330,1
332243,7395394,1
345757,7400742,1
345377,7399090,1
345327,7399284,2
346103,7400341,1
345366,7399978,5
344932,7399895,2
344932,7399895,1
345580,7400073,1
345580,7400073,1
346126,7398661,2
345370,7399509,2
345379,7399116,1
335685,7390480,4
341840,7401544,2
345430,7400059,1
345430,7400059,1
344874,7398450,3
344833,7399351,3
344833,7399351,1
345116,7399150,5
358683,7407374,3
345164,7400026,3
345164,7400026,1
334764,7396089,1
345054,7399940,6
330322,7393413,1
330322,7393579,1
344795,7400308,4
345077,7399923,1
345578,7400154,1
345435,7400135,1
343763,7397458,3
345191,7399874,3
345191,7399874,1
345663,7398992,1
345355,7399944,1
343476,7399478,1
344808,7398810,2
344804,7398597,8
343978,7400321,1
345086,7400457,1
343321,7395302,1
343849,7399985,1
345577,7400184,1
356902,7393126,1
356975,7400721,1
345902,7400248,3
332673,7395960,2
343657,7403343,14
343775,7399628,3
345355,7399725,4
345296,7399780,1
332383,7380537,1
346920,7399243,1
344085,7400316,2
344751,7399228,4
325253,7385191,2
331315,7398994,1
344825,7398645,3
344825,7398645,1
345959,7398811,1
345521,7399969,2
345093,7399888,3
345996,7400875,1
345358,7400405,1
344146,7399974,7
344923,7399431,1
344853,7399592,8
344853,7399592,1
345104,7400287,1
344843,7400344,1
344824,7399761,4
344824,7399761,1
345010,7399906,1
349151,7401937,1
344761,7399316,3
334919,7390262,1
342115,7397965,1
343814,7399712,1
342760,7397302,1
354999,7401075,6
342063,7397604,2
345059,7400087,3
345059,7400087,1
345189,7400567,3
345189,7400567,1
345537,7399356,2
345714,7400150,4
345708,7400161,1
345708,7400161,1
345708,7400159,1
345708,7400159,1
345821,7399492,1
344807,7400459,1
345609,7400350,4
345717,7400102,2
345717,7400102,1
345881,7400699,1
345676,7400374,6
345676,7400374,1
344594,7400374,2
344594,7400374,1
346656,7401380,2
344798,7399238,3
350879,7402740,1
344764,7399319,1
344764,7399319,1
343169,7398567,1
343203,7399408,1
346150,7400520,1
346150,7400520,1
345483,7400615,3
344891,7400341,1
344891,7400341,1
352896,7401246,1
344980,7398886,2
341942,7396429,1
340602,7397760,1
344901,7399068,3
344901,7399068,1
342949,7399340,1
342950,7399363,2
342950,7399363,1
342050,7397603,1
328575,7394603,1
342969,7398899,3
342606,7399419,1
342603,7398477,1
344283,7403863,1
343979,7398900,1
343398,7398908,1
342019,7397766,1
342540,7398992,1
342540,7398992,1
343497,7399222,1
344743,7400082,1
344743,7400082,1
335480,7399609,1
344459,7400178,3
347386,7400856,1
343063,7399590,1
344636,7400261,2
344712,7399732,1
343959,7399178,5
344432,7398888,1
343211,7399891,1
345467,7397777,1
343636,7398739,1
343959,7399161,1
335123,7395802,1
343031,7399495,1
343215,7399387,1
342831,7399603,1
342925,7399317,1
344357,7399669,3
325505,7385434,1
345461,7399359,1
342348,7399101,1
342348,7399101,1
339475,7399560,1
343884,7399558,3
330729,7392696,2
338874,7396390,1
344120,7399873,1
342286,7397975,1
343818,7400069,1
343818,7400069,1
344120,7400127,4
339577,7396288,2
339577,7396288,1
343397,7399434,3
343397,7399434,1
343695,7399463,1
333330,7396121,2
344449,7399290,1
344554,7399090,1
344546,7399032,1
343636,7398764,1
343918,7399083,1
343536,7399610,4
344305,7399719,4
344305,7399719,1
341945,7397603,1
342832,7399220,1
332727,7395897,2
343687,7399568,1
343913,7399112,1
327013,7387598,4
344578,7400353,1
344815,7398614,1
343840,7399461,2
343129,7399370,1
344358,7400298,2
331214,7393109,1
343146,7395395,1
346246,7397178,1
343777,7398713,1
343693,7399438,3
343748,7399339,1
343582,7400278,2
360537,7399705,1
345470,7400693,2
343647,7400372,2
333018,7394882,1
341907,7397427,1
343119,7399973,6
342937,7399826,1
341776,7397227,2
344028,7400463,13
344028,7400463,1
342060,7399324,1
342230,7399357,1
342230,7399357,1
343407,7395111,10
343603,7400300,1
343603,7400300,1
341084,7397577,1
343111,7400219,9
341224,7398468,1
342982,7399876,15
343152,7399983,1
343152,7399983,1
344930,7400500,2
343202,7399108,1
339923,7397102,1
339915,7396438,1
343433,7400173,2
343433,7400173,1
343738,7398999,1
327866,7381163,1
343132,7399998,1
343379,7398534,1
343263,7400182,6
343263,7400182,1
333323,7395268,1
344348,7400300,6
344348,7400300,1
343895,7400386,1
341545,7397046,1
345115,7400292,2
343532,7400250,3
343532,7400250,1
334089,7396878,1
343162,7400150,4
343162,7400150,1
343225,7400090,1
343225,7400090,1
343629,7400080,3
343078,7400109,2
343078,7400109,1
343146,7400013,1
343146,7400013,1
343262,7400049,2
343283,7400222,8
341974,7397619,1
343332,7396799,2
343105,7399964,3
335660,7405265,1
335660,7405265,1
330430,7394091,1
343370,7399288,3
351345,7400562,9
337011,7395616,5
343377,7400158,1
343980,7400467,1
341908,7397514,1
342173,7397965,1
343110,7400142,1
343110,7400142,1
341795,7387939,1
339929,7394946,1
344468,7399512,2
343157,7400265,3
343157,7400265,1
344862,7400318,1
343131,7399999,2
344239,7399629,2
343532,7400230,2
341760,7397121,2
341760,7397121,1
335230,7399555,1
343131,7400135,1
336432,7394909,1
336432,7394909,1
334652,7393191,1
343151,7400004,4
343092,7399944,1
343092,7399944,1
343651,7400059,2
330142,7389367,1
329513,7388615,1
343140,7400140,3
333548,7395612,1
348559,7403545,1
343575,7400363,1
343575,7400363,1
334764,7396194,5
343134,7399959,2
342638,7399094,1
332738,7395862,1
343104,7400049,1
343453,7400177,1
343322,7400118,3
343322,7400118,1
337150,7376523,1
343151,7400005,1
335461,7395752,1
343358,7400173,1
343358,7400173,1
343126,7400007,3
343126,7400007,1
327533,7386162,1
342404,7399485,1
342490,7399533,1
342112,7397900,2
343109,7399967,3
344621,7399663,1
347013,7404339,1
343724,7400414,1
343724,7400414,1
347255,7402470,1
343403,7400208,3
343403,7400208,1
343651,7398647,1
343696,7400522,3
331225,7395256,1
342880,7396842,2
342143,7399383,2
337612,7396165,3
337114,7396062,2
343424,7400298,4
343424,7400298,1
343494,7400232,1
343402,7400208,3
343402,7400208,1
333305,7394612,1
343768,7400405,3
343188,7400057,1
341878,7399393,1
341557,7399748,1
341223,7400342,1
342388,7399466,2
341861,7397970,1
341665,7396969,1
353458,7398309,1
343734,7400456,1
336104,7391696,1
341898,7399375,3
341854,7397579,1
343010,7399360,1
337525,7395482,1
328068,7405603,2
343735,7400591,2
343735,7400591,1
343768,7400407,1
343771,7400393,3
343771,7400393,1
342307,7399340,3
342307,7399340,1
341687,7399066,1
342239,7399362,1
342118,7401092,2
342118,7401092,1
342229,7399317,3
342229,7399317,1
343264,7397728,1
329398,7392466,3
342162,7399321,1
342162,7399321,1
346435,7398660,1
348203,7401548,4
348713,7401326,3
347911,7402083,2
347911,7402083,1
348639,7402008,3
347904,7402200,3
347505,7402298,1
346947,7402450,1
347071,7402445,2
320137,7380952,1
348266,7400995,2
347494,7400117,1
347786,7402341,2
350430,7400221,1
346990,7400164,2
347811,7400907,3
347652,7401030,1
347652,7401030,1
349022,7401131,1
347651,7401031,1
347643,7398271,1
356820,7409096,1
348254,7401726,4
349085,7400792,2
332697,7391600,1
347003,7401483,2
347906,7401545,4
349418,7397789,6
348696,7401337,4
347955,7400679,1
348680,7401123,2
338846,7397205,1
347908,7401216,1
347923,7401204,1
349109,7399583,1
348075,7401864,1
347489,7400044,1
347259,7401009,3
347336,7401164,4
347336,7401164,1
347359,7401363,2
347927,7400897,1
347738,7401433,4
347578,7401532,3
347578,7401532,1
351428,7401784,1
347774,7402047,3
347890,7402097,2
347890,7402097,1
343953,7398684,1
347599,7401948,2
347445,7402032,2
347445,7402032,1
344929,7396159,1
348037,7399990,3
332715,7391326,1
330054,7392941,1
336774,7398607,1
347623,7399675,1
350517,7398666,1
348020,7401386,1
344709,7397750,1
348268,7401115,2
348268,7401115,1
340367,7396387,1
347264,7402651,4
326655,7387081,1
347493,7402287,1
326434,7397659,1
347428,7402524,1
347095,7402099,2
347231,7402637,4
348063,7402076,2
348063,7402076,1
348956,7401665,1
348313,7401661,1
332778,7396629,1
347557,7401312,3
332516,7396780,1
321354,7399405,1
347493,7402289,1
346476,7401617,3
346476,7401617,1
353795,7400946,3
329773,7391085,1
348559,7401443,1
345831,7400765,1
347949,7401727,2
347127,7401045,1
347977,7401927,2
347977,7401927,1
348923,7409242,3
347662,7400741,3
347662,7400741,1
348169,7401334,1
350179,7403158,1
348083,7401616,3
348083,7401616,1
338114,7391380,1
335376,7397637,3
351807,7400995,1
347487,7402572,2
335664,7396686,1
348811,7400924,1
348096,7400826,2
348096,7400826,1
349946,7400298,1
347054,7401031,2
347054,7401031,1
340499,7396159,1
347521,7399456,1
348671,7401867,3
347724,7401478,1
348869,7401976,1
346631,7400557,1
347223,7401301,1
347223,7401301,1
338056,7397703,1
347388,7402663,3
346146,7400928,1
344351,7397816,1
331046,7391970,1
347930,7401565,4
348031,7401527,2
348159,7401335,2
349078,7400245,2
347450,7400517,1
347618,7400396,4
347618,7400396,1
346247,7399222,1
346958,7399178,1
349098,7400217,4
347971,7399861,2
351797,7397906,1
346708,7401451,2
346708,7401451,1
351391,7400445,1
348747,7401838,3
348997,7401550,1
348997,7401550,1
346676,7401518,3
327489,7389494,1
345086,7400294,1
347126,7401059,15
348810,7400492,2
349019,7401221,5
349019,7401221,1
342138,7398113,1
348507,7399545,1
332563,7389500,2
332563,7389500,1
348185,7400208,1
348224,7400149,1
347049,7397908,1
349797,7401684,5
349055,7401319,1
349087,7401503,1
349087,7401503,1
349615,7400139,4
349615,7400139,1
349023,7401114,1
348811,7399787,2
348811,7399787,1
346288,7398485,1
334052,7389166,1
349009,7401277,1
350027,7401797,4
348734,7394684,4
338670,7383200,1
338670,7383200,1
349437,7401924,1
349578,7400324,3
348079,7399799,3
348079,7399799,1
348415,7400007,1
349545,7399847,1
349089,7399844,4
348957,7400769,1
348687,7399683,2
348687,7399683,1
351254,7400673,2
349401,7401324,4
349401,7401324,1
336095,7395318,1
349218,7399670,1
349131,7399702,1
349436,7400254,1
348316,7401414,1
349883,7402165,1
350579,7398677,1
349067,7400369,2
348309,7400248,4
332896,7396405,1
347966,7400299,1
348650,7401043,2
348606,7400562,2
349811,7400769,1
349811,7400769,1
349189,7400540,1
349930,7400961,2
348984,7400899,2
348663,7401070,1
355063,7400310,1
349268,7401676,7
335234,7389538,1
330909,7398476,1
348827,7400031,1
348827,7400031,1
348830,7400409,5
348353,7401509,3
333281,7390929,1
348288,7400094,4
348288,7400094,1
349163,7401464,1
349651,7401054,2
349651,7401054,1
338386,7396750,1
354020,7400915,1
349778,7400547,3
349484,7401744,2
349484,7401744,1
352288,7401324,1
348225,7399873,1
347132,7399453,1
348395,7400459,1
349260,7400183,1
349527,7401933,1
335373,7398570,2
335458,7398457,1
349142,7401181,3
349130,7401706,1
348873,7400996,1
349240,7401713,1
349001,7401409,1
349399,7401717,1
343352,7402362,1
348888,7400529,3
348108,7400135,1
348413,7399978,1
348542,7400150,2
349768,7400434,1
349768,7400434,1
351680,7400434,15
349438,7399987,1
340539,7393409,1
349909,7400887,1
353132,7401023,8
349360,7399902,1
348236,7399589,1
333450,7387953,2
348449,7399816,3
342137,7378855,3
350059,7400689,1
349755,7400516,1
349716,7400488,1
349280,7401230,2
343862,7397515,1
341755,7400616,2
349323,7400307,1
349049,7399753,1
349049,7399753,1
333485,7395018,1
349375,7400241,1
343548,7404324,1
349030,7400425,1
349889,7400248,1
348953,7399612,3
352428,7401398,2
327278,7392753,1
327278,7392753,1
348615,7400022,1
348615,7400022,1
344741,7400102,1
349788,7401749,1
331904,7392956,1
348900,7400746,4
349588,7400007,3
349423,7397734,4
352989,7400512,1
330925,7394087,2
330925,7394087,1
349308,7401371,1
349367,7401230,2
338528,7395389,4
349756,7400437,4
349512,7400115,1
347016,7399440,1
338581,7395462,8
346649,7399169,1
332286,7395458,1
346773,7398923,1
342408,7397719,1
345277,7399017,1
346336,7398581,1
345779,7399144,1
347624,7397842,1
345458,7398357,1
334619,7399824,1
347273,7398061,1
338566,7395454,1
346226,7398982,1
348459,7400679,1
348598,7398878,1
347552,7399015,2
348131,7398684,1
354376,7401518,1
346079,7398894,1
346079,7398894,1
346656,7398096,1
346402,7398403,1
333136,7396881,1
346696,7398425,1
343008,7394953,1
346352,7398399,4
342339,7405908,1
346438,7398652,1
346438,7398652,1
347582,7398233,1
347582,7398233,1
344604,7398416,1
346027,7399127,2
342491,7397750,1
346566,7399210,1
343948,7396984,2
345151,7398924,2
347742,7399502,2
348223,7399557,1
345922,7398980,2
345922,7398980,1
332092,7395773,1
332097,7395804,1
347931,7398844,1
348054,7398355,2
348146,7399154,3
348146,7399154,1
348041,7398358,1
347954,7399538,1
347526,7399377,1
345430,7398640,1
344368,7400289,1
347185,7398422,2
347040,7398645,1
341520,7397075,1
347309,7398310,4
332744,7395215,1
332744,7395215,1
331057,7388524,1
339882,7398707,1
348034,7398833,3
349734,7400012,1
347962,7398856,3
339548,7394945,3
325939,7390895,2
348372,7398846,1
347854,7398770,3
347463,7399319,1
347463,7399319,1
345353,7398503,1
311240,7400558,1
345933,7398373,1
345933,7398373,1
347599,7398413,2
347599,7398413,1
346970,7399172,1
346440,7399146,1
347717,7398701,1
347717,7398701,1
337677,7425935,1
345616,7398966,1
345835,7398867,1
345835,7398867,1
352129,7401247,2
346742,7398658,1
345882,7398997,2
346028,7398600,1
348664,7396013,1
348955,7397449,2
348341,7398400,1
348335,7399444,1
348335,7399444,1
344359,7396925,2
348674,7398079,4
348674,7398079,1
348861,7397499,1
349182,7398383,1
348113,7397930,1
322866,7394922,1
348564,7398811,1
347243,7398216,1
347817,7397635,2
347817,7397635,1
348577,7398204,1
349092,7398123,2
342638,7396470,3
338021,7395450,1
333451,7395044,1
348967,7398826,1
348490,7398916,1
350515,7398747,1
348086,7397998,2
348086,7397998,1
350349,7398548,7
348151,7398593,4
348151,7398593,1
347522,7397166,4
344105,7397069,2
330760,7394597,1
336077,7386928,1
347987,7397891,5
347987,7397891,1
346626,7397363,1
333169,7395192,1
348630,7398879,2
337889,7395271,1
348121,7399047,1
348868,7398696,4
348868,7398696,1
348208,7400573,1
347818,7399167,1
334000,7404645,1
348575,7399266,2
336781,7405027,1
349026,7398188,1
349229,7398064,2
349229,7398064,1
350013,7397883,1
349447,7399991,1
349166,7398136,1
349278,7398728,1
349327,7398106,1
348995,7398230,1
341309,7395470,1
349061,7397775,2
348800,7397740,4
349193,7400418,1
348331,7398060,1
362910,7398376,1
348551,7399371,1
348399,7398340,3
348399,7398340,1
334564,7395136,1
331781,7394453,1
348180,7398193,1
348180,7398193,1
350278,7395398,2
347754,7398407,2
348196,7397840,1
340536,7394705,1
349126,7399190,1
336514,7386872,2
348889,7397637,1
347349,7398673,1
347857,7398401,1
347580,7398128,1
345883,7397577,1
347937,7398570,2
347976,7398398,2
347976,7398398,1
349009,7397671,2
309939,7401522,1
348836,7399231,2
348909,7399546,1
348945,7397610,1
355506,7395748,10
347654,7398115,1
343724,7405654,1
348839,7398901,1
352177,7396302,1
348667,7397506,2
348667,7397506,1
299697,7397807,1
349128,7398855,3
347952,7399376,2
337175,7387075,1
346879,7395966,1
348693,7397493,9
348136,7397362,6
348136,7397362,1
351168,7401437,1
349311,7398526,2
349808,7399295,3
349460,7399018,5
349460,7399018,1
349862,7399451,1
349318,7399687,2
349694,7398766,4
349694,7398766,1
331360,7388396,1
328961,7392008,2
349443,7399589,1
349443,7399589,1
335760,7394408,1
350214,7398779,3
350214,7398779,1
353166,7395189,5
335381,7395713,1
349372,7399268,1
333126,7394064,1
333074,7394086,1
349425,7399468,2
349280,7400177,2
349847,7398545,2
349838,7398464,1
349838,7398464,1
349953,7398537,3
327296,7382828,1
349664,7396582,3
349750,7399457,2
335877,7398588,1
341823,7399350,1
350272,7399001,1
348472,7398341,2
349864,7399108,3
349864,7399108,1
350316,7399084,2
350316,7399084,1
341794,7395456,2
349233,7399508,1
349233,7399508,1
342278,7379730,1
350147,7398869,4
336144,7394736,2
349852,7398514,2
349543,7399259,2
349458,7399412,4
349568,7398927,5
349568,7398927,1
349743,7400317,2
349760,7398675,2
362973,7398090,1
350155,7398591,1
349691,7398973,4
347857,7397790,2
349337,7399025,2
349337,7399025,1
349733,7398253,1
349749,7399595,2
349749,7399595,1
346521,7398716,1
350118,7399230,2
350118,7399230,1
349537,7398975,2
349435,7398487,4
349435,7398487,1
356236,7391047,1
330392,7394621,1
328872,7399740,1
350036,7398769,1
350036,7398769,1
340559,7395942,2
349866,7399536,1
349866,7399536,1
345365,7394272,2
350121,7399252,3
339281,7395154,1
340602,7394371,1
349320,7398523,1
349320,7398523,1
349536,7398365,3
347335,7398754,1
332463,7393688,1
349970,7398691,1
348752,7397002,3
349662,7398794,4
352334,7396881,3
335622,7405842,1
349572,7399978,1
349491,7397514,6
349533,7398901,1
349379,7399448,2
349646,7398798,4
349646,7398798,1
349823,7399486,1
347103,7399214,1
349629,7398810,1
349629,7398810,1
329594,7399778,1
349892,7399485,2
346065,7397635,1
346065,7397635,1
349244,7399386,1
349543,7399408,4
349227,7398909,3
346776,7399855,2
346776,7399855,1
348556,7399354,1
344076,7396434,1
349246,7399588,3
348589,7399550,1
349565,7399993,2
350004,7399028,2
349373,7398937,5
347048,7399888,1
349384,7398823,1
349384,7398823,1
347963,7399001,1
347963,7399001,1
349622,7398844,1
349622,7398844,1
349953,7399238,4
350322,7399089,4
350409,7399100,2
350409,7399100,1
349197,7399099,2
353467,7401540,2
349459,7399099,1
349459,7399099,1
352977,7401081,1
350214,7398919,1
350214,7398919,1
346252,7398389,1
349570,7398489,2
335996,7390544,1
357015,7396199,2
349706,7398816,3
349599,7399255,1
342462,7399342,1
350330,7398849,3
351477,7398744,1
355767,7400985,1
349870,7398293,2
350098,7399254,1
350080,7399109,1
350080,7399109,1
349386,7398610,1
349464,7399121,2
349371,7398795,1
352398,7397462,2
349681,7399160,1
350276,7398451,1
349998,7398896,1
349998,7398896,1
339743,7396646,1
349571,7398654,1
356887,7405789,1
349253,7399175,1
333243,7395042,3
349985,7398951,2
349985,7398951,1
345624,7398981,1
349332,7399042,1
349346,7399038,3
349420,7398955,1
349318,7398600,3
347559,7395908,2
349255,7398914,3
340280,7399825,1
350607,7398914,1
350629,7399006,1
350321,7399588,1
348051,7399765,1
350098,7399660,2
350098,7399660,1
349964,7400036,1
350063,7399679,2
350063,7399679,1
356348,7401022,1
338648,7391819,1
350684,7399188,1
350684,7399188,1
339676,7395785,1
351157,7399069,1
351157,7399069,1
350349,7399871,3
350309,7399925,2
350309,7399925,1
350061,7398451,1
350867,7399488,1
351068,7400188,2
351058,7398957,1
351058,7398957,1
350946,7398797,3
350649,7398665,1
337389,7397701,1
350606,7399351,1
353829,7400924,7
350243,7400092,1
350243,7400092,1
333110,7395218,1
330895,7394430,1
350821,7398717,1
351246,7398788,1
350459,7399204,2
350576,7399903,2
350136,7399618,3
350253,7400273,2
351593,7400652,1
350490,7399444,1
350161,7400456,1
352331,7394142,1
350453,7399843,1
350147,7399752,1
350147,7399752,1
341980,7397633,1
350541,7399256,1
350541,7399256,1
350134,7399754,2
339998,7395311,1
349567,7400033,1
350045,7399857,1
364036,7403912,1
350008,7399719,2
349992,7399941,1
349972,7399607,2
349972,7399607,1
333984,7398707,1
340739,7397012,1
350328,7399312,1
349130,7399591,1
351003,7398777,1
350407,7401418,1
335036,7396027,1
351068,7398804,1
348826,7399527,1
350613,7398926,1
351370,7398933,1
351110,7398893,1
329325,7390161,1
350703,7399271,2
350515,7400214,1
351879,7398323,1
351049,7399171,1
351049,7399171,1
350239,7399770,4
350284,7400040,1
350284,7400010,1
350284,7400010,1
330877,7395258,1
331209,7394663,1
349507,7400589,1
353280,7397821,1
351122,7400454,1
351719,7396982,1
351095,7399279,2
351095,7399279,1
348635,7395968,4
349288,7399408,2
351108,7399383,5
351108,7399383,1
350344,7399782,2
350344,7399782,1
351074,7399142,6
352980,7401185,1
350788,7399602,1
351021,7399683,3
351021,7399683,1
351173,7399313,4
351519,7398723,1
356426,7394801,1
328418,7396263,1
349901,7400263,1
350369,7400247,1
350369,7400247,1
349403,7407715,2
350754,7400010,3
350477,7400122,1
350410,7400031,3
350577,7400280,1
350550,7399832,1
351196,7399410,1
351195,7399409,2
352912,7401375,1
338119,7395327,2
351226,7399489,2
343943,7398975,1
335398,7395956,1
350541,7400135,3
321157,7399953,1
343105,7397804,1
351176,7399472,2
351217,7399642,1
354461,7398916,2
350367,7400184,1
350367,7400184,1
350634,7398868,1
351240,7399397,4
351240,7399397,1
348834,7399860,1
348834,7399860,1
352162,7399149,7
350727,7398647,2
350769,7399810,6
351543,7400232,1
350726,7399664,1
349649,7399911,1
349827,7400194,1
339439,7395924,1
350494,7400126,1
350260,7402705,2
345103,7395205,1
345092,7395354,1
350681,7399028,3
336724,7393676,1
351481,7395978,4
351163,7399534,1
340729,7392203,1
350849,7400334,1
353500,7400952,2
351048,7400452,3
351048,7400452,1
