Id,Label
6531,420038101
6532,420038102
6533,420038103
6534,420041101
6535,420041102
6536,420041103
6537,420044101
6538,420044102
6539,420044103
6540,420044104
6541,420046101
6542,420046102
6543,420047101
6544,420048101
6545,420048102
6546,420048103
6547,420302101
6548,420302102
6549,420302103
6550,420304101
6551,420304102
6552,420305101
6553,420305102
6554,420305103
6555,420305104
6556,420305105
6557,420306101
6558,420306102
6559,420308101
6560,420308102
6561,420308103
6562,420310101
6563,420310102
6564,420310103
6565,420314101
6566,420314102
6567,420319101
6568,420319102
6569,420322101
6570,420322102
6571,420323101
6572,420323102
6573,420323103
6574,420326101
6575,420327101
6576,420330101
6577,420330102
6578,420330103
6579,420330104
6580,420330105
6581,420332101
6582,420332102
6583,420333101
6584,420333102
6585,420339101
6586,420339102
6587,420339103
6588,420339104
6589,420341101
6590,420341102
6591,420341103
6592,420343101
6593,420350101
6594,420350102
6595,420350103
6596,420352101
6597,420352102
6598,420354101
6599,420354102
6600,420354103
6601,420354104
6602,420355101
6603,420355102
6604,420355103
6605,420355104
6606,420356101
6607,420369101
6608,420369102
6609,420369103
6610,420369104
6611,420369105
6612,420697101
6613,420697102
6614,420701101
6615,420701102
6616,420701103
6617,420709101
6618,420713101
6619,420714101
6620,420714102
6621,420714103
6622,420714104
6623,420714105
6624,420714106
6625,420732101
6626,420732102
6627,420732103
6628,420732104
6629,420732105
6630,420732106
6631,420759101
6632,420759102
6633,420759103
6634,420759104
6635,420764101
6636,420764102
6637,420770101
6638,420770102
6639,430002101
6640,430002102
6641,430002103
6642,430002104
6643,430003101
6644,430003102
6645,430003103
6646,430006101
6647,430006102
6648,430010101
6649,430010102
6650,430014101
6651,430015101
6652,430015102
6653,430015103
6654,430018101
6655,430018102
6656,430018103
6657,430018104
6658,430019101
6659,430024101
6660,430025101
6661,430025102
6662,430025103
6663,430025104
6664,430026101
6665,430031101
6666,430031102
6667,430031103
6668,430031104
6669,430032101
6670,430032102
6671,430032103
6672,430035101
6673,430035102
6674,430035103
6675,430037101
6676,430041101
6677,430041102
6678,430047101
6679,430047102
6680,430050101
6681,430055101
6682,430055102
6683,430055103
6684,430065101
6685,430073101
6686,430141101
6687,430141102
6688,430308101
6689,430308102
6690,430308103
6691,430309101
6692,430309102
6693,430309103
6694,430573101
6695,430576101
6696,430576102
6697,430580101
6698,430580102
6699,430580103
6700,430583101
6701,430583102
6702,430583103
6703,430583104
6704,430583105
6705,430583106
6706,430601101
6707,430601102
6708,430601103
6709,430601104
6710,430601105
6711,430603101
6712,430603102
6713,430603103
6714,430605101
6715,430605102
6716,430605103
6717,430605104
6718,430616101
6719,430616102
6720,430616103
6721,430616104
6722,430631101
6723,430631102
6724,430631103
6725,430631104
6726,430639101
6727,430640101
6728,430640102
6729,430656101
6730,430656102
6731,430661101
6732,430661102
6733,430661103
6734,430661104
6735,430661105
6736,430700101
6737,430700102
6738,430700103
6739,430700104
6740,430700105
6741,430721101
6742,430721102
6743,430721103
6744,430721104
6745,430724101
6746,430724102
6747,430724103
6748,430724104
6749,430724105
6750,430733101
6751,430733102
6752,430733103
6753,430733104
6754,430738101
6755,430738102
6756,430747101
6757,430747102
6758,430747103
6759,430747104
6760,430776101
6761,430776102
6762,430778101
6763,430778102
6764,430778103
6765,430781101
6766,430781102
6767,430781103
6768,430781104
6769,430781105
6770,430786101
6771,430786102
6772,430786103
6773,430812101
6774,430812102
6775,430812103
6776,430812104
6777,430824101
6778,430824102
6779,430824103
6780,430827101
6781,430827102
6782,430828101
6783,430828102
6784,430843101
6785,430843102
6786,430843103
6787,430843104
6788,430843105
6789,430854101
6790,430854102
6791,430854103
6792,430854104
6793,430856101
6794,430856102
6795,430856103
6796,430856104
6797,430859101
6798,430869101
6799,430869102
6800,430869103
6801,430869104
6802,430869105
6803,430869106
6804,430874101
6805,430874102
6806,430874103
6807,430875101
6808,430875102
6809,430875103
6810,430875104
6811,430915101
6812,430915102
6813,430918101
6814,430918102
6815,430918103
6816,430918104
6817,430941101
6818,430941102
6819,430950101
6820,430950102
6821,430950103
6822,430955101
6823,430955102
6824,430955103
6825,430969101
6826,430969102
6827,430979101
6828,430979102
6829,430979103
6830,430980101
6831,430980102
6832,430980103
6833,430980104
6834,430982101
6835,430982102
6836,430982103
6837,430982104
6838,430982105
6839,431011101
6840,431011102
6841,431012101
6842,431012102
6843,431012103
6844,431036101
6845,431036102
6846,431043101
6847,431043102
6848,431043103
6849,431043104
6850,431043105
6851,431112101
6852,431112102
6853,431112103
6854,431112104
6855,431121101
6856,431121102
6857,431121103
6858,431121104
6859,431121105
6860,431121106
6861,431141101
6862,431141102
6863,431141103
6864,431141104
6865,431141105
6866,431157101
6867,431157102
6868,431165101
6869,431165102
6870,431165103
6871,431175101
6872,431175102
6873,431175103
6874,431175104
6875,431175105
6876,431176101
6877,431176102
6878,431176103
6879,431176104
6880,431176105
6881,431176106
6882,431188101
6883,431188102
6884,431189101
6885,431189102
6886,431190101
6887,431190102
6888,431190103
6889,431190104
6890,431210101
6891,431210102
6892,431210103
6893,431210104
6894,431210105
6895,431221101
6896,431221102
6897,431221103
6898,431222101
6899,431222102
6900,431222103
6901,431222104
6902,431236101
6903,431236102
6904,431236103
6905,431236104
6906,431242101
6907,431242102
6908,431242103
6909,431254101
6910,431254102
6911,431257101
6912,431257102
6913,431257103
6914,431272101
6915,431272102
6916,431290101
6917,431290102
6918,431300101
6919,431309101
6920,431309102
6921,431309103
6922,431317101
6923,431317102
6924,431328101
6925,431328102
6926,431346101
6927,431346102
6928,431346103
6929,431346104
6930,431346105
6931,431346106
6932,431346107
6933,431347101
6934,431361101
6935,431361102
6936,431361103
6937,431361104
6938,431377101
6939,431377102
6940,431377103
6941,431378101
6942,431378102
6943,431378103
6944,431378104
6945,431380101
6946,431380102
6947,431380103
6948,431380104
6949,431394101
6950,431394102
6951,431394103
6952,431399101
6953,431399102
6954,431399103
6955,431401101
6956,431401102
6957,431408101
6958,431408102
6959,431408103
6960,431408104
6961,431408105
6962,431423101
6963,431423102
6964,431423103
6965,431423104
6966,431423105
6967,431423106
6968,431423107
6969,431423108
6970,431429101
6971,431456101
6972,431456102
6973,431456103
6974,431456104
6975,431472101
6976,431472102
6977,431472103
6978,431487101
6979,431487102
6980,431487103
6981,431487104
6982,431501101
6983,431501102
6984,431501103
6985,431501104
6986,431501105
6987,431501106
6988,431522101
6989,431522102
6990,431522103
6991,431527101
6992,431527102
6993,431527103
6994,431531101
6995,431531102
6996,431538101
6997,431538102
6998,431538103
6999,431555101
7000,431555102
7001,431555103
7002,431571101
7003,431571102
7004,431571103
7005,431571104
7006,431571105
7007,431571106
7008,431605101
7009,431605102
7010,431668101
7011,431668102
7012,431898101
7013,431898102
7014,431941101
7015,431941102
7016,432005101
7017,432005102
7018,432005103
7019,432005104
7020,432075101
7021,432075102
7022,432075103
7023,432122101
7024,432122102
7025,432122103
7026,432172101
7027,432172102
7028,432172103
7029,432172104
7030,432172105
7031,432182101
7032,432182102
7033,432182103
7034,432182104
7035,432198101
7036,432198102
7037,432198103
7038,432199101
7039,432199102
7040,432199103
7041,432199104
7042,432199105
7043,432200101
7044,432230101
7045,432230102
7046,432230103
7047,432267101
7048,432267102
7049,432280101
7050,432280102
7051,432280103
7052,432283101
7053,432283102
7054,432366101
7055,432366102
7056,432397101
7057,432397102
7058,432397103
7059,432397104
7060,432397105
7061,432511101
7062,432511102
7063,432511103
7064,432511104
7065,432528101
7066,432528102
7067,432528103
7068,432528104
7069,432528105
7070,432584101
7071,432584102
7072,432584103
7073,432631101
7074,432631102
7075,432631103
7076,432631104
7077,432698101
7078,432698102
7079,432744101
7080,432744102
7081,432744103
7082,440005101
7083,440005102
7084,440005103
7085,440006101
7086,440006102
7087,440006103
7088,440006104
7089,440009101
7090,440009102
7091,440009103
7092,440009104
7093,440009105
7094,440009106
7095,440011101
7096,440011102
7097,440014101
7098,440015101
7099,440015102
7100,440020101
7101,440020102
7102,440023101
7103,440026101
7104,440026102
7105,440026103
7106,440026104
7107,440030101
7108,440036101
7109,440036102
7110,440037101
7111,440037102
7112,440037103
7113,440037104
7114,440037105
7115,440038101
7116,440038102
7117,440041101
7118,440041102
7119,440041103
7120,440041104
7121,440041105
7122,440305101
7123,440311101
7124,440339101
7125,440339102
7126,440339103
7127,440356101
7128,440356102
7129,440512101
7130,440512102
7131,440512103
7132,440512104
7133,440514101
7134,440535101
7135,440541101
7136,440541102
7137,440541103
7138,440547101
7139,440547102
7140,440549101
7141,440549102
7142,440549103
7143,440583101
7144,440583102
7145,440583103
7146,440592101
7147,440596101
7148,440596102
7149,440596103
7150,440604101
7151,440604102
7152,440604103
7153,440604104
7154,440604105
7155,440617101
7156,440617102
7157,440617103
7158,440617104
7159,440641101
7160,440650101
7161,440650102
7162,440664101
7163,440664102
7164,440664103
7165,440665101
7166,440665102
7167,440665103
7168,440708101
7169,440708102
7170,440708103
7171,440770101
7172,440770102
7173,440770103
7174,440770104
7175,440831101
7176,440831102
7177,440978101
7178,440978102
7179,440978103
7180,440978104
7181,440978105
7182,440978106
7183,440978107
7184,440980101
7185,440980102
7186,440980103
7187,440980104
7188,440986101
7189,440986102
7190,441075101
7191,441272101
7192,442546101
7193,442546102
7194,442558101
7195,442558102
7196,442558103
7197,442572101
7198,442572102
7199,442628101
7200,442628102
7201,442628103
7202,442628104
7203,442628105
7204,442628106
7205,442645101
7206,442645102
7207,442645103
7208,442647101
7209,442647102
7210,442647103
7211,442647104
7212,442649101
7213,442649102
7214,442649103
7215,442651101
7216,442651102
7217,442653101
7218,442653102
7219,442694101
7220,450033101
7221,450033102
7222,450033103
7223,450305101
7224,450305102
7225,450332101
7226,450332102
7227,450356101
7228,450356102
7229,450413101
7230,450413102
7231,450413103
7232,450443101
7233,450443102
7234,450443103
7235,450443104
7236,450475101
7237,450475102
7238,450475103
7239,450516101
7240,450516102
7241,450516103
7242,450550101
7243,450565101
7244,450565102
7245,450565103
7246,450584101
7247,450590101
7248,450590102
7249,450590103
7250,450590104
7251,450596101
7252,450596102
7253,450603101
7254,450603102
7255,450603103
7256,450614101
7257,450614102
7258,450614103
7259,450622101
7260,450622102
7261,450622103
7262,450622104
7263,450622105
7264,450637101
7265,450637102
7266,450637103
7267,450646101
7268,450646102
7269,450655101
7270,450655102
7271,450655103
7272,450655104
7273,450708101
7274,450708102
7275,450708103
7276,450708104
7277,450738101
7278,450919101
7279,450919102
7280,450919103
7281,450919104
7282,450919105
7283,451067101
7284,451067102
7285,451067103
7286,451067104
7287,451131101
7288,451131102
7289,451131103
7290,451131104
7291,451131105
7292,451136101
7293,451136102
7294,451136103
7295,451136104
7296,451147101
7297,451147102
7298,451147103
7299,451147104
7300,451166101
7301,451166102
7302,451166103
7303,451166104
7304,451179101
7305,451179102
7306,451179103
7307,451179104
7308,451187101
7309,451300101
7310,451300102
7311,451301101
7312,451301102
7313,451301103
7314,451454101
7315,451454102
7316,451473101
7317,451473102
7318,451590101
7319,451733101
7320,451733102
7321,451733103
7322,451733104
7323,451856101
7324,451856102
7325,451856103
7326,451856104
7327,451856105
7328,451979101
7329,451979102
7330,451979103
7331,451984101
7332,451984102
7333,451984103
7334,451987101
7335,452000101
7336,452000102
7337,452000103
7338,452007101
7339,452007102
7340,452015101
7341,452015102
7342,452015103
7343,452015104
7344,452020101
7345,452020102
7346,452026101
7347,452026102
7348,452026103
7349,452029101
7350,452029102
7351,452036101
7352,452036102
7353,452054101
7354,452054102
7355,452090101
7356,452090102
7357,452090103
7358,452090104
7359,452090105
7360,452090106
7361,452103101
7362,452103102
7363,452103103
7364,452108101
7365,452108102
7366,452108103
7367,452119101
7368,452119102
7369,452134101
7370,452134102
7371,452246101
7372,452246102
7373,452246103
7374,452246104
7375,452246105
7376,452258101
7377,452258102
7378,452258103
7379,452258104
7380,452350101
7381,452350102
7382,452350103
7383,452350104
7384,452397101
7385,452397102
7386,452564101
7387,452564102
7388,452564103
7389,453326101
7390,453326102
7391,460001101
7392,460001102
7393,460003101
7394,460004101
7395,460004102
7396,460004103
7397,460004104
7398,460004105
7399,460008101
7400,460008102
7401,460008103
7402,460016101
7403,460016102
7404,460016103
7405,460023101
7406,460023102
7407,460023103
7408,460024101
7409,460024102
7410,460024201
7411,460024202
7412,460024301
7413,460025101
7414,460025102
7415,460025103
7416,460027101
7417,460027102
7418,460027103
7419,460029101
7420,460029102
7421,460030101
7422,460030102
7423,460030103
7424,460036101
7425,460036102
7426,460036103
7427,460036104
7428,460038101
7429,460038102
7430,460038103
7431,460038104
7432,460045101
7433,460047101
7434,460047102
7435,460047103
7436,460301101
7437,460301102
7438,460307101
7439,460307102
7440,460308101
7441,460480101
7442,460483101
7443,460483102
7444,460483103
7445,460485101
7446,460485102
7447,460486101
7448,460488101
7449,460488102
7450,460491101
7451,460491102
7452,460493101
7453,460495101
7454,460495102
7455,460497101
7456,460497102
7457,460497103
7458,460504101
7459,460504102
7460,460504103
7461,460520101
7462,460520102
7463,460520103
7464,460525101
7465,460525102
7466,460526101
7467,460526102
7468,460526103
7469,460534101
7470,460534102
7471,460534103
7472,460549101
7473,460559101
7474,460561101
7475,460561102
7476,460569101
7477,460569102
7478,460569103
7479,460569104
7480,460582101
7481,460582102
7482,460599101
7483,460599102
7484,460599103
7485,460599104
7486,460679101
7487,460679102
7488,460679103
7489,460696101
7490,460696102
7491,461440101
7492,461440102
7493,461450101
7494,461450102
7495,461451101
7496,461451102
7497,461451103
7498,461458101
7499,461458102
7500,461458103
7501,461467101
7502,461467102
7503,461467103
7504,461467104
7505,461468101
7506,461468102
7507,461468103
7508,461468104
7509,461476101
7510,461476102
7511,461482101
7512,461482102
7513,461482103
7514,461482104
7515,461504101
7516,461518101
7517,470001101
7518,470003101
7519,470003102
7520,470006101
7521,470006102
7522,470006103
7523,470006104
7524,470008101
7525,470008102
7526,470008103
7527,470009101
7528,470014101
7529,470014102
7530,470015101
7531,470015102
7532,470015103
7533,470020101
7534,470020102
7535,470027101
7536,470030101
7537,470030102
7538,470036101
7539,470036102
7540,470040101
7541,470042101
7542,470042102
7543,470046101
7544,470046102
7545,470049101
7546,470049102
7547,470049103
7548,470049104
7549,470303101
7550,470312101
7551,470312102
7552,470312103
7553,470312104
7554,470340101
7555,470340102
7556,470340103
7557,470340104
7558,470483101
7559,470483102
7560,470483103
7561,470483104
7562,470484101
7563,470484102
7564,470484103
7565,470486101
7566,470486102
7567,470504101
7568,470505101
7569,470505102
7570,470506101
7571,470506102
7572,470506103
7573,470506104
7574,470511101
7575,470511102
7576,470525101
7577,470525102
7578,470525103
7579,470525104
7580,470559101
7581,470559102
7582,470951101
7583,470951102
7584,470968101
7585,470968102
7586,470971101
7587,470971102
7588,470971103
7589,470986101
7590,470986102
7591,470986103
7592,470994101
7593,471004101
7594,471004102
7595,471004103
7596,471004104
7597,471012101
7598,471012102
7599,471026101
7600,471026102
7601,471028101
7602,471028102
7603,471028103
7604,471034101
7605,471034102
7606,471034103
7607,471034104
7608,471046101
7609,471046102
7610,471109101
7611,471109102
7612,471175101
7613,471175102
7614,471175103
7615,471175104
7616,471195101
7617,471195102
7618,471206101
7619,471206102
7620,471216101
7621,471216102
7622,471220101
7623,471222101
7624,471222102
7625,471224101
7626,471224102
7627,471224103
7628,471224104
7629,471228101
7630,471228102
7631,471332101
7632,471332102
7633,471332103
7634,471332104
7635,471957101
7636,471957102
7637,471957103
7638,471957104
7639,471957105
7640,480004101
7641,480004102
7642,480007101
7643,480007102
7644,480007103
7645,480012101
7646,480027101
7647,480027102
7648,480027103
7649,480027104
7650,480029101
7651,480029102
7652,480035101
7653,480035102
7654,480045101
7655,480045102
7656,480312101
7657,480312102
7658,480312103
7659,480317101
7660,480317102
7661,480317103
7662,480317104
7663,480317105
7664,480317106
7665,480319101
7666,480319102
7667,480319103
7668,480324101
7669,480324102
7670,480324103
7671,480324104
7672,480324105
7673,480507101
7674,480507102
7675,480510101
7676,480511101
7677,480511102
7678,480511103
7679,480511104
7680,480514101
7681,480514102
7682,480514103
7683,480514104
7684,480515101
7685,480515102
7686,480515103
7687,480517101
7688,480517102
7689,480520101
7690,480520102
7691,480520103
7692,480520104
7693,480520105
7694,480522101
7695,480522102
7696,480522103
7697,480523101
7698,480523102
7699,480523103
7700,480525101
7701,480525102
7702,480525103
7703,480528101
7704,480528102
7705,480528103
7706,480528104
7707,480528105
7708,480532101
7709,480532102
7710,480532103
7711,480532104
7712,480532105
7713,480532106
7714,480546101
7715,480546102
7716,480546103
7717,480553101
7718,480553102
7719,480553103
7720,480567101
7721,480567102
7722,480587101
7723,480600101
7724,480600102
7725,480600103
7726,480603101
7727,480608101
7728,480609101
7729,480609102
7730,480611101
7731,480611102
7732,480615101
7733,480615102
7734,480615103
7735,480619101
7736,480619102
7737,480619103
7738,480659101
7739,480659102
7740,480687101
7741,480687102
7742,480713101
7743,480713102
7744,480761101
7745,480761102
7746,480761103
7747,481856101
7748,481856102
7749,481858101
7750,481858102
7751,481862101
7752,481862102
7753,481865101
7754,481865102
7755,481865103
7756,481892101
7757,481892102
7758,481893101
7759,481893102
7760,481893103
7761,481900101
7762,481932101
7763,481932102
7764,481932103
7765,481932104
7766,481932105
7767,481945101
7768,481945102
7769,481945103
7770,481950101
7771,481950102
7772,481957101
7773,481957102
7774,481966101
7775,481966102
7776,490004101
7777,490004102
7778,490007101
7779,490010101
7780,490016101
7781,490016102
7782,490016103
7783,490016104
7784,490016105
7785,490016106
7786,490025101
7787,490025102
7788,490025103
7789,490029101
7790,490029102
7791,490029103
7792,490040101
7793,490045101
7794,490045102
7795,490049101
7796,490051101
7797,490051102
7798,490071101
7799,490071102
7800,490071103
7801,490072101
7802,490072102
7803,490072103
7804,490074101
7805,490074102
7806,490074103
7807,490074104
7808,490079101
7809,490079102
7810,490086101
7811,490086102
7812,490086103
7813,490087101
7814,490316101
7815,490316102
7816,490316103
7817,490324101
7818,490324102
7819,490324103
7820,490335101
7821,490338101
7822,490360101
7823,490360102
7824,490376101
7825,490376102
7826,490378101
7827,490378102
7828,490381101
7829,490381102
7830,490389101
7831,490389102
7832,490394101
7833,490399101
7834,490399102
7835,490419101
7836,490419102
7837,490421101
7838,490421102
7839,490424101
7840,490424102
7841,490434101
7842,490447101
7843,490447102
7844,490447103
7845,490448101
7846,490448102
7847,490448103
7848,490448104
7849,490455101
7850,490455102
7851,490455103
7852,490458101
7853,490469101
7854,490469102
7855,490469103
7856,490469104
7857,490493101
7858,490505101
7859,490505102
7860,490505103
7861,490514101
7862,490514102
7863,490520101
7864,490520102
7865,490520103
7866,490520104
7867,490555101
7868,490555102
7869,490555103
7870,490560101
7871,490560102
7872,490560103
7873,490565101
7874,490565102
7875,490565103
7876,490609101
7877,490609102
7878,490615101
7879,490615102
7880,490615103
7881,490620101
7882,490620102
7883,490620103
7884,490620104
7885,490725101
7886,490725102
7887,490742101
7888,490742102
7889,490742103
7890,490759101
7891,490759102
7892,490763101
7893,490763102
7894,490763103
7895,490779101
7896,490779102
7897,490779103
7898,490779104
7899,491961101
7900,491961102
7901,491969101
7902,491983101
7903,491999101
7904,492003101
7905,492003102
7906,492014101
7907,492014102
7908,492049101
7909,492049102
7910,492049103
7911,492049104
7912,492061101
7913,492064101
7914,492064102
7915,492064103
7916,492064104
7917,492064105
7918,492065101
7919,492069101
7920,492069102
7921,492077101
7922,492088101
7923,492109101
7924,492109102
7925,492109103
7926,492109104
7927,492115101
7928,492115102
7929,492119101
7930,492119102
7931,492125101
7932,492125102
7933,492125103
7934,492144101
7935,492144102
7936,492144103
7937,492144104
7938,492163101
7939,492163102
7940,492163103
7941,492163104
7942,492163105
7943,492168101
7944,492173101
7945,492173102
7946,492173103
7947,492223101
7948,492223102
7949,492223103
7950,492223104
7951,492255101
7952,492290101
7953,492290102
7954,492290103
7955,492295101
7956,492295102
7957,492330101
7958,492330102
7959,492330103
7960,492330104
7961,492330105
7962,492330106
7963,492361101
7964,492361102
7965,492361103
7966,492361104
7967,492361105
7968,492361106
7969,492387101
7970,492387102
7971,492387103
7972,492392101
7973,492392102
7974,492397101
7975,492397102
7976,492397103
7977,492402101
7978,492402102
7979,492402103
7980,492402104
7981,492412101
7982,492412102
7983,492417101
7984,492417102
7985,492432101
7986,492432102
7987,492447101
7988,492447102
7989,492447103
7990,492447104
7991,492462101
7992,492462102
7993,492462103
7994,492466101
7995,492466102
7996,492466103
7997,492467101
7998,492467102
7999,492467103
8000,492467104
8001,492471101
8002,492471102
8003,492471103
8004,492861101
8005,492861102
8006,492861103
8007,492876101
8008,492876102
8009,492876103
8010,492936101
8011,492936102
8012,492936103
8013,492941101
8014,492941102
8015,492946101
8016,492946102
8017,492946103
8018,500033101
8019,500033102
8020,500320101
8021,500320102
8022,500320103
8023,500321101
8024,500321102
8025,500321103
8026,500321104
8027,500321105
8028,500321106
8029,500321107
8030,500324101
8031,500324102
8032,500333101
8033,500341101
8034,500341102
8035,500341103
8036,500341104
8037,500341105
8038,500509101
8039,500509102
8040,500519101
8041,500519102
8042,500519103
8043,500569101
8044,500569102
8045,500569103
8046,500573101
8047,500573102
8048,500577101
8049,500577102
8050,500595101
8051,500595102
8052,500595103
8053,500595104
8054,500601101
8055,500601102
8056,500601103
8057,500601104
8058,500601105
8059,500615101
8060,500623101
8061,500623102
8062,500626101
8063,500630101
8064,500630102
8065,500630103
8066,500630104
8067,500630105
8068,500631101
8069,500631102
8070,500631103
8071,500633101
8072,500633102
8073,500633103
8074,500637101
8075,500637102
8076,500637103
8077,500637104
8078,500638101
8079,500638102
8080,500638103
8081,500638104
8082,500638105
8083,500641101
8084,500641102
8085,500654101
8086,500654102
8087,500654103
8088,500654104
8089,500654105
8090,500657101
8091,500657102
8092,500657103
8093,500665101
8094,500665102
8095,500666101
8096,500666102
8097,500668101
8098,500671101
8099,500671102
8100,500671103
8101,500677101
8102,500677102
8103,500677103
8104,500677104
8105,500680101
8106,500680102
8107,500683101
8108,500683102
8109,500683103
8110,500692101
8111,500692102
8112,500692103
8113,500699101
8114,500699102
8115,500699103
8116,500699104
8117,500699105
8118,500699106
8119,500707101
8120,500707102
8121,500720101
8122,500720102
8123,500720103
8124,500720104
8125,500726101
8126,500726102
8127,500732101
8128,500732102
8129,500732103
8130,500732104
8131,500744101
8132,500744102
8133,500744103
8134,500744104
8135,500744105
8136,500800101
8137,500800102
8138,500800103
8139,500824101
8140,500824102
8141,500824103
8142,500824104
8143,500824105
8144,500825101
8145,500825102
8146,501263101
8147,501263102
8148,501263103
8149,501263104
8150,501491101
8151,501491102
8152,501491103
8153,501491104
8154,501552101
8155,501552102
8156,501552103
8157,501969101
8158,501969102
8159,501969103
8160,502124101
8161,502143101
8162,502143102
8163,502145101
8164,502145102
8165,502145103
8166,502147101
8167,502150101
8168,502150102
8169,502150103
8170,502150104
8171,502150105
8172,502157101
8173,502157102
8174,502157103
8175,502161101
8176,502161102
8177,502163101
8178,502163102
8179,502163103
8180,502166101
8181,502166102
8182,502166103
8183,502166104
8184,502166105
8185,502178101
8186,502178102
8187,502178103
8188,502178104
8189,502188101
8190,502188102
8191,502188103
8192,502188104
8193,510002101
8194,510002102
8195,510023101
8196,510023102
8197,510038101
8198,510038102
8199,510038103
8200,510038104
8201,510038105
8202,510041101
8203,510041102
8204,510310101
8205,510313101
8206,510313102
8207,510313103
8208,510313104
8209,510347101
8210,510347102
8211,510347103
8212,510491101
8213,510491102
8214,510510101
8215,510531101
8216,510536101
8217,510566101
8218,510566102
8219,510566103
8220,510567101
8221,510567102
8222,510572101
8223,510572102
8224,510572103
8225,510572104
8226,510584101
8227,510584102
8228,510584103
8229,510591101
8230,510591102
8231,510591103
8232,510591104
8233,510593101
8234,510593102
8235,510593103
8236,510593104
8237,510625101
8238,510625102
8239,510637101
8240,510650101
8241,510660101
8242,510660102
8243,510660103
8244,510660104
8245,510660105
8246,510660106
8247,510670101
8248,510670102
8249,510670103
8250,510670104
8251,510670105
8252,510686101
8253,510686102
8254,510686103
8255,510686104
8256,510703101
8257,510703102
8258,510703103
8259,510711101
8260,510711102
8261,510711103
8262,510711104
8263,510728101
8264,510728102
8265,510728103
8266,510728104
8267,510728105
8268,510744101
8269,510744102
8270,510744103
8271,510744104
8272,510746101
8273,510746102
8274,510746103
8275,510746104
8276,510747101
8277,510747102
8278,510747103
8279,510747104
8280,510757101
8281,510757102
8282,510757103
8283,510778101
8284,510778102
8285,510778103
8286,510780101
8287,510780102
8288,510780103
8289,510780104
8290,510792101
8291,510792102
8292,510792103
8293,510798101
8294,510798102
8295,510806101
8296,510806102
8297,510806103
8298,510810101
8299,510810102
8300,510813101
8301,510813102
8302,510813103
8303,510813104
8304,510827101
8305,510827102
8306,510830101
8307,510830102
8308,510864101
8309,510864102
8310,510864103
8311,510864104
8312,510891101
8313,510891102
8314,510907101
8315,510907102
8316,510907103
8317,510918101
8318,510918102
8319,510939101
8320,510939102
8321,510939103
8322,510939104
8323,510939105
8324,510994101
8325,510994102
8326,510994103
8327,511030101
8328,511071101
8329,511071102
8330,511076101
8331,511076102
8332,511184101
8333,511184102
8334,511195101
8335,511195102
8336,511195103
8337,511195104
8338,511212101
8339,511212102
8340,511212103
8341,511215101
8342,511215102
8343,511215103
8344,511231101
8345,511231102
8346,511231103
8347,511231104
8348,511250101
8349,511250102
8350,511250103
8351,511250104
8352,511311101
8353,511311102
8354,511311103
8355,511326101
8356,511326102
8357,511326103
8358,511587101
8359,511587102
8360,511587103
8361,511619101
8362,511619102
8363,511619103
8364,511661101
8365,511661102
8366,511690101
8367,511690102
8368,511690103
8369,511795101
8370,511795102
8371,511795103
8372,511795104
8373,511795105
8374,512285101
8375,512285102
8376,512285103
8377,512366101
8378,512366102
8379,512366103
8380,512366104
8381,520003101
8382,520003102
8383,520004101
8384,520007101
8385,520008101
8386,520008102
8387,520013101
8388,520013102
8389,520015101
8390,520022101
8391,520022102
8392,520022103
8393,520022104
8394,520023101
8395,520023102
8396,520025101
8397,520026101
8398,520026102
8399,520026103
8400,520028101
8401,520028102
8402,520029101
8403,520029102
8404,520029103
8405,520029104
8406,520030101
8407,520032101
8408,520032102
8409,520033101
8410,520034101
8411,520035101
8412,520035102
8413,520040101
8414,520040102
8415,520044101
8416,520044102
8417,520044103
8418,520044104
8419,520044105
8420,520045101
8421,520045102
8422,520045103
8423,520045104
8424,520046101
8425,520046102
8426,520047101
8427,520047102
8428,520047103
8429,520309101
8430,520315101
8431,520315102
8432,520320101
8433,520324101
8434,520325101
8435,520327101
8436,520328101
8437,520332101
8438,520333101
8439,520333102
8440,520343101
8441,520343102
8442,520343103
8443,520343104
8444,520343105
8445,520343106
8446,520361101
8447,520371101
8448,520371102
8449,520374101
8450,520374102
8451,520378101
8452,520378102
8453,520378103
8454,520397101
8455,520397102
8456,520887101
8457,520887102
8458,520887103
8459,520887104
8460,520888101
8461,520892101
8462,520892102
8463,520892103
8464,520892104
8465,520892105
8466,520894101
8467,520900101
8468,520911101
8469,520911102
8470,520933101
8471,520933102
8472,520988101
8473,520988102
8474,521060101
8475,521090101
8476,521101101
8477,521137101
8478,521137102
8479,521281101
8480,521281102
8481,521281103
8482,530002101
8483,530002102
8484,530008101
8485,530013101
8486,530013102
8487,530013103
8488,530014101
8489,530014102
8490,530030101
8491,530030102
8492,530053101
8493,530053102
8494,530053103
8495,530053104
8496,530053105
8497,530053106
8498,530059101
8499,530059102
8500,530059103
8501,530301101
8502,530301102
8503,530306101
8504,530321101
8505,530321102
8506,530321103
8507,530321104
8508,530381101
8509,530381102
8510,530381103
8511,530400101
8512,530400102
8513,530416101
8514,530416102
8515,530419101
8516,530453101
8517,530453102
8518,530453103
8519,530453104
8520,530467101
8521,530467102
8522,530467103
8523,530482101
8524,530482102
8525,530495101
8526,530495102
8527,530495103
8528,530495104
8529,530508101
